"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Hovedstaden;2020-09-29;M;90;0;3;672;27939;3282
Midtjylland;2020-09-29;M;51;1;2;673;27990;3284
Nordjylland;2020-09-29;M;27;0;2;673;28017;3286
Sjælland;2020-09-29;M;24;0;1;673;28041;3287
Syddanmark;2020-09-29;M;29;0;1;673;28070;3288
Hovedstaden;2020-09-30;F;97;0;3;673;28167;3291
Midtjylland;2020-09-30;F;46;0;0;673;28213;3291
Nordjylland;2020-09-30;F;13;0;1;673;28226;3292
Sjælland;2020-09-30;F;28;0;3;673;28254;3295
Syddanmark;2020-09-30;F;20;0;1;673;28274;3296
Hovedstaden;2020-09-30;M;78;0;3;673;28352;3299
Midtjylland;2020-09-30;M;49;0;1;673;28401;3300
Nordjylland;2020-09-30;M;26;0;0;673;28427;3300
Sjælland;2020-09-30;M;31;0;0;673;28458;3300
Syddanmark;2020-09-30;M;46;0;1;673;28504;3301
Hovedstaden;2020-10-01;F;90;0;3;673;28594;3304
Midtjylland;2020-10-01;F;54;0;1;673;28648;3305
Nordjylland;2020-10-01;F;20;2;2;675;28668;3307
Sjælland;2020-10-01;F;30;0;0;675;28698;3307
Syddanmark;2020-10-01;F;25;1;0;676;28723;3307
Hovedstaden;2020-10-01;M;74;0;3;676;28797;3310
Midtjylland;2020-10-01;M;54;1;3;677;28851;3313
Nordjylland;2020-10-01;M;21;1;2;678;28872;3315
Sjælland;2020-10-01;M;26;0;0;678;28898;3315
Syddanmark;2020-10-01;M;33;0;2;678;28931;3317
Hovedstaden;2020-10-02;F;74;0;3;678;29005;3320
Midtjylland;2020-10-02;F;39;0;2;678;29044;3322
Nordjylland;2020-10-02;F;19;0;1;678;29063;3323
Sjælland;2020-10-02;F;21;0;0;678;29084;3323
Syddanmark;2020-10-02;F;20;0;0;678;29104;3323
Hovedstaden;2020-10-02;M;67;0;3;678;29171;3326
Midtjylland;2020-10-02;M;62;1;3;679;29233;3329
Nordjylland;2020-10-02;M;17;0;1;679;29250;3330
Sjælland;2020-10-02;M;20;0;1;679;29270;3331
Syddanmark;2020-10-02;M;27;0;0;679;29297;3331
Hovedstaden;2020-10-03;F;79;0;3;679;29376;3334
Midtjylland;2020-10-03;F;27;0;1;679;29403;3335
Nordjylland;2020-10-03;F;12;0;0;679;29415;3335
Sjælland;2020-10-03;F;17;0;0;679;29432;3335
Syddanmark;2020-10-03;F;29;0;0;679;29461;3335
Hovedstaden;2020-10-03;M;67;0;0;679;29528;3335
Midtjylland;2020-10-03;M;43;0;3;679;29571;3338
Nordjylland;2020-10-03;M;19;0;0;679;29590;3338
Sjælland;2020-10-03;M;15;0;0;679;29605;3338
Syddanmark;2020-10-03;M;30;0;0;679;29635;3338
Hovedstaden;2020-10-04;F;63;0;6;679;29698;3344
Midtjylland;2020-10-04;F;29;0;1;679;29727;3345
Nordjylland;2020-10-04;F;11;0;0;679;29738;3345
Sjælland;2020-10-04;F;13;0;0;679;29751;3345
Syddanmark;2020-10-04;F;21;1;0;680;29772;3345
Hovedstaden;2020-10-04;M;83;0;3;680;29855;3348
Midtjylland;2020-10-04;M;29;0;2;680;29884;3350
Nordjylland;2020-10-04;M;19;0;1;680;29903;3351
Sjælland;2020-10-04;M;17;0;2;680;29920;3353
Syddanmark;2020-10-04;M;21;0;2;680;29941;3355
Hovedstaden;2020-10-05;F;89;1;5;681;30030;3360
Midtjylland;2020-10-05;F;55;0;4;681;30085;3364
Nordjylland;2020-10-05;F;19;0;0;681;30104;3364
Sjælland;2020-10-05;F;23;0;0;681;30127;3364
Syddanmark;2020-10-05;F;33;0;0;681;30160;3364
Hovedstaden;2020-10-05;M;72;2;8;683;30232;3372
Midtjylland;2020-10-05;M;50;0;3;683;30282;3375
Nordjylland;2020-10-05;M;41;0;1;683;30323;3376
Sjælland;2020-10-05;M;17;0;2;683;30340;3378
Syddanmark;2020-10-05;M;27;0;0;683;30367;3378
Hovedstaden;2020-10-06;F;92;1;2;684;30459;3380
Midtjylland;2020-10-06;F;35;0;1;684;30494;3381
Nordjylland;2020-10-06;F;15;0;1;684;30509;3382
Sjælland;2020-10-06;F;19;0;0;684;30528;3382
Syddanmark;2020-10-06;F;23;0;1;684;30551;3383
Hovedstaden;2020-10-06;M;103;0;3;684;30654;3386
Midtjylland;2020-10-06;M;73;0;3;684;30727;3389
Nordjylland;2020-10-06;M;16;0;1;684;30743;3390
Sjælland;2020-10-06;M;21;0;1;684;30764;3391
Syddanmark;2020-10-06;M;30;0;1;684;30794;3392
Hovedstaden;2020-10-07;F;80;3;7;687;30874;3399
Midtjylland;2020-10-07;F;47;0;2;687;30921;3401
Nordjylland;2020-10-07;F;24;0;1;687;30945;3402
Sjælland;2020-10-07;F;18;0;0;687;30963;3402
Syddanmark;2020-10-07;F;32;1;1;688;30995;3403
Hovedstaden;2020-10-07;M;78;1;5;689;31073;3408
Midtjylland;2020-10-07;M;105;0;4;689;31178;3412
Nordjylland;2020-10-07;M;25;0;0;689;31203;3412
Sjælland;2020-10-07;M;19;0;1;689;31222;3413
Syddanmark;2020-10-07;M;24;2;1;691;31246;3414
Hovedstaden;2020-10-08;F;72;0;1;691;31318;3415
Midtjylland;2020-10-08;F;67;0;2;691;31385;3417
Nordjylland;2020-10-08;F;20;0;0;691;31405;3417
Sjælland;2020-10-08;F;13;1;2;692;31418;3419
Syddanmark;2020-10-08;F;27;0;0;692;31445;3419
Hovedstaden;2020-10-08;M;79;0;3;692;31524;3422
Midtjylland;2020-10-08;M;69;0;3;692;31593;3425
Nordjylland;2020-10-08;M;30;0;2;692;31623;3427
Sjælland;2020-10-08;M;13;0;0;692;31636;3427
Syddanmark;2020-10-08;M;27;0;0;692;31663;3427
Hovedstaden;2020-10-09;F;71;1;4;693;31734;3431
Midtjylland;2020-10-09;F;55;0;4;693;31789;3435
Nordjylland;2020-10-09;F;22;0;0;693;31811;3435
Sjælland;2020-10-09;F;16;0;0;693;31827;3435
Syddanmark;2020-10-09;F;34;0;1;693;31861;3436
Hovedstaden;2020-10-09;M;78;0;3;693;31939;3439
Midtjylland;2020-10-09;M;61;0;2;693;32000;3441
Nordjylland;2020-10-09;M;21;0;0;693;32021;3441
Sjælland;2020-10-09;M;14;0;1;693;32035;3442
Syddanmark;2020-10-09;M;38;2;4;695;32073;3446
Hovedstaden;2020-10-10;F;48;0;3;695;32121;3449
Midtjylland;2020-10-10;F;39;0;1;695;32160;3450
Nordjylland;2020-10-10;F;14;0;1;695;32174;3451
Sjælland;2020-10-10;F;13;0;0;695;32187;3451
Syddanmark;2020-10-10;F;16;0;0;695;32203;3451
Hovedstaden;2020-10-10;M;60;0;5;695;32263;3456
Midtjylland;2020-10-10;M;48;0;3;695;32311;3459
Nordjylland;2020-10-10;M;18;0;1;695;32329;3460
Sjælland;2020-10-10;M;12;0;1;695;32341;3461
Syddanmark;2020-10-10;M;13;0;0;695;32354;3461
Hovedstaden;2020-10-11;F;54;1;6;696;32408;3467
Midtjylland;2020-10-11;F;34;0;1;696;32442;3468
Nordjylland;2020-10-11;F;12;0;0;696;32454;3468
Sjælland;2020-10-11;F;15;0;1;696;32469;3469
Syddanmark;2020-10-11;F;18;0;0;696;32487;3469
Hovedstaden;2020-10-11;M;44;0;1;696;32531;3470
Midtjylland;2020-10-11;M;32;0;2;696;32563;3472
Nordjylland;2020-10-11;M;18;1;1;697;32581;3473
Sjælland;2020-10-11;M;13;0;0;697;32594;3473
Syddanmark;2020-10-11;M;15;0;2;697;32609;3475
Hovedstaden;2020-10-12;F;65;1;3;698;32674;3478
Midtjylland;2020-10-12;F;59;1;3;699;32733;3481
Nordjylland;2020-10-12;F;21;0;0;699;32754;3481
Sjælland;2020-10-12;F;17;0;2;699;32771;3483
Syddanmark;2020-10-12;F;39;0;2;699;32810;3485
Hovedstaden;2020-10-12;M;77;1;4;700;32887;3489
Midtjylland;2020-10-12;M;66;0;2;700;32953;3491
Nordjylland;2020-10-12;M;24;0;3;700;32977;3494
Sjælland;2020-10-12;M;52;0;2;700;33029;3496
Syddanmark;2020-10-12;M;34;1;4;701;33063;3500
Hovedstaden;2020-10-13;F;87;0;4;701;33150;3504
Midtjylland;2020-10-13;F;42;0;5;701;33192;3509
Nordjylland;2020-10-13;F;21;1;0;702;33213;3509
Sjælland;2020-10-13;F;13;0;2;702;33226;3511
Syddanmark;2020-10-13;F;44;0;4;702;33270;3515
Hovedstaden;2020-10-13;M;65;1;4;703;33335;3519
Midtjylland;2020-10-13;M;53;0;0;703;33388;3519
Nordjylland;2020-10-13;M;34;0;0;703;33422;3519
Sjælland;2020-10-13;M;11;0;0;703;33433;3519
Syddanmark;2020-10-13;M;50;1;1;704;33483;3520
Hovedstaden;2020-10-14;F;98;0;6;704;33581;3526
Midtjylland;2020-10-14;F;46;0;2;704;33627;3528
Nordjylland;2020-10-14;F;31;1;1;705;33658;3529
Sjælland;2020-10-14;F;11;0;0;705;33669;3529
Syddanmark;2020-10-14;F;34;0;0;705;33703;3529
Hovedstaden;2020-10-14;M;103;2;8;707;33806;3537
Midtjylland;2020-10-14;M;50;1;2;708;33856;3539
Nordjylland;2020-10-14;M;31;1;3;709;33887;3542
Sjælland;2020-10-14;M;25;0;0;709;33912;3542
Syddanmark;2020-10-14;M;40;0;2;709;33952;3544
Hovedstaden;2020-10-15;F;94;0;4;709;34046;3548
Midtjylland;2020-10-15;F;53;0;1;709;34099;3549
Nordjylland;2020-10-15;F;18;0;0;709;34117;3549
Sjælland;2020-10-15;F;13;0;2;709;34130;3551
Syddanmark;2020-10-15;F;38;0;3;709;34168;3554
Hovedstaden;2020-10-15;M;85;1;7;710;34253;3561
Midtjylland;2020-10-15;M;58;0;3;710;34311;3564
Nordjylland;2020-10-15;M;15;0;0;710;34326;3564
Sjælland;2020-10-15;M;26;0;1;710;34352;3565
Syddanmark;2020-10-15;M;46;0;1;710;34398;3566
Hovedstaden;2020-10-16;F;106;1;7;711;34504;3573
Midtjylland;2020-10-16;F;60;0;1;711;34564;3574
Nordjylland;2020-10-16;F;28;0;0;711;34592;3574
Sjælland;2020-10-16;F;25;0;0;711;34617;3574
Syddanmark;2020-10-16;F;32;0;1;711;34649;3575
Hovedstaden;2020-10-16;M;81;1;3;712;34730;3578
Midtjylland;2020-10-16;M;44;0;1;712;34774;3579
Nordjylland;2020-10-16;M;21;1;1;713;34795;3580
Sjælland;2020-10-16;M;23;0;4;713;34818;3584
Syddanmark;2020-10-16;M;45;0;4;713;34863;3588
Hovedstaden;2020-10-17;F;103;0;6;713;34966;3594
Midtjylland;2020-10-17;F;36;0;1;713;35002;3595
Nordjylland;2020-10-17;F;21;0;0;713;35023;3595
Sjælland;2020-10-17;F;12;0;0;713;35035;3595
Syddanmark;2020-10-17;F;40;0;0;713;35075;3595
Hovedstaden;2020-10-17;M;114;0;7;713;35189;3602
Midtjylland;2020-10-17;M;39;0;2;713;35228;3604
Nordjylland;2020-10-17;M;21;0;3;713;35249;3607
Sjælland;2020-10-17;M;16;0;0;713;35265;3607
Syddanmark;2020-10-17;M;29;0;0;713;35294;3607
Hovedstaden;2020-10-18;F;104;0;7;713;35398;3614
Midtjylland;2020-10-18;F;39;0;3;713;35437;3617
Nordjylland;2020-10-18;F;19;0;1;713;35456;3618
Sjælland;2020-10-18;F;20;0;0;713;35476;3618
Syddanmark;2020-10-18;F;44;0;2;713;35520;3620
Hovedstaden;2020-10-18;M;125;0;8;713;35645;3628
Midtjylland;2020-10-18;M;32;0;3;713;35677;3631
Nordjylland;2020-10-18;M;24;1;3;714;35701;3634
Sjælland;2020-10-18;M;15;0;0;714;35716;3634
Syddanmark;2020-10-18;M;33;2;3;716;35749;3637
Hovedstaden;2020-10-19;F;144;0;6;716;35893;3643
Midtjylland;2020-10-19;F;65;2;2;718;35958;3645
Nordjylland;2020-10-19;F;37;1;1;719;35995;3646
Sjælland;2020-10-19;F;32;0;0;719;36027;3646
Syddanmark;2020-10-19;F;51;0;2;719;36078;3648
Hovedstaden;2020-10-19;M;148;1;5;720;36226;3653
Midtjylland;2020-10-19;M;73;0;0;720;36299;3653
Nordjylland;2020-10-19;M;35;0;0;720;36334;3653
Sjælland;2020-10-19;M;36;0;1;720;36370;3654
Syddanmark;2020-10-19;M;63;0;2;720;36433;3656
Hovedstaden;2020-10-20;F;154;0;3;720;36587;3659
Midtjylland;2020-10-20;F;80;0;2;720;36667;3661
Nordjylland;2020-10-20;F;43;1;2;721;36710;3663
Sjælland;2020-10-20;F;34;0;4;721;36744;3667
Syddanmark;2020-10-20;F;58;0;5;721;36802;3672
Hovedstaden;2020-10-20;M;162;2;8;723;36964;3680
Midtjylland;2020-10-20;M;111;0;3;723;37075;3683
Nordjylland;2020-10-20;M;41;2;0;725;37116;3683
Sjælland;2020-10-20;M;36;0;2;725;37152;3685
Syddanmark;2020-10-20;M;59;0;3;725;37211;3688
Hovedstaden;2020-10-21;F;151;1;5;726;37362;3693
Midtjylland;2020-10-21;F;114;0;6;726;37476;3699
Nordjylland;2020-10-21;F;45;0;1;726;37521;3700
Sjælland;2020-10-21;F;37;0;2;726;37558;3702
Syddanmark;2020-10-21;F;46;0;0;726;37604;3702
Hovedstaden;2020-10-21;M;178;2;8;728;37782;3710
Midtjylland;2020-10-21;M;119;0;4;728;37901;3714
Nordjylland;2020-10-21;M;47;1;1;729;37948;3715
Sjælland;2020-10-21;M;39;0;0;729;37987;3715
Syddanmark;2020-10-21;M;68;0;0;729;38055;3715
Hovedstaden;2020-10-22;F;202;2;9;731;38257;3724
Midtjylland;2020-10-22;F;77;1;1;732;38334;3725
Nordjylland;2020-10-22;F;49;0;0;732;38383;3725
Sjælland;2020-10-22;F;36;0;1;732;38419;3726
Syddanmark;2020-10-22;F;58;0;2;732;38477;3728
Hovedstaden;2020-10-22;M;205;1;8;733;38682;3736
Midtjylland;2020-10-22;M;74;0;3;733;38756;3739
Nordjylland;2020-10-22;M;53;0;1;733;38809;3740
Sjælland;2020-10-22;M;39;0;0;733;38848;3740
Syddanmark;2020-10-22;M;72;1;3;734;38920;3743
Hovedstaden;2020-10-23;F;181;0;8;734;39101;3751
Midtjylland;2020-10-23;F;74;0;0;734;39175;3751
Nordjylland;2020-10-23;F;54;0;0;734;39229;3751
Sjælland;2020-10-23;F;37;0;0;734;39266;3751
Syddanmark;2020-10-23;F;56;0;1;734;39322;3752
Hovedstaden;2020-10-23;M;189;0;3;734;39511;3755
Midtjylland;2020-10-23;M;99;0;1;734;39610;3756
Nordjylland;2020-10-23;M;63;0;3;734;39673;3759
Sjælland;2020-10-23;M;42;0;3;734;39715;3762
Syddanmark;2020-10-23;M;64;0;4;734;39779;3766
Hovedstaden;2020-10-24;F;186;2;7;736;39965;3773
Midtjylland;2020-10-24;F;69;0;4;736;40034;3777
Nordjylland;2020-10-24;F;58;0;2;736;40092;3779
Sjælland;2020-10-24;F;41;0;1;736;40133;3780
Syddanmark;2020-10-24;F;44;0;1;736;40177;3781
Hovedstaden;2020-10-24;M;199;1;9;737;40376;3790
Midtjylland;2020-10-24;M;75;0;2;737;40451;3792
Nordjylland;2020-10-24;M;46;0;2;737;40497;3794
Sjælland;2020-10-24;M;48;0;5;737;40545;3799
Syddanmark;2020-10-24;M;53;0;1;737;40598;3800
Hovedstaden;2020-10-25;F;211;0;9;737;40809;3809
Midtjylland;2020-10-25;F;81;0;0;737;40890;3809
Nordjylland;2020-10-25;F;66;0;3;737;40956;3812
Sjælland;2020-10-25;F;44;0;2;737;41000;3814
Syddanmark;2020-10-25;F;67;0;2;737;41067;3816
Hovedstaden;2020-10-25;M;229;0;6;737;41296;3822
Midtjylland;2020-10-25;M;75;0;0;737;41371;3822
Nordjylland;2020-10-25;M;42;0;1;737;41413;3823
Sjælland;2020-10-25;M;35;0;1;737;41448;3824
Syddanmark;2020-10-25;M;67;0;2;737;41515;3826
Hovedstaden;2020-10-26;F;230;0;11;737;41745;3837
Midtjylland;2020-10-26;F;87;0;3;737;41832;3840
Nordjylland;2020-10-26;F;54;1;2;738;41886;3842
Sjælland;2020-10-26;F;45;0;4;738;41931;3846
Syddanmark;2020-10-26;F;77;0;1;738;42008;3847
Hovedstaden;2020-10-26;M;212;0;5;738;42220;3852
Midtjylland;2020-10-26;M;74;0;3;738;42294;3855
Nordjylland;2020-10-26;M;78;0;4;738;42372;3859
Sjælland;2020-10-26;M;53;0;2;738;42425;3861
Syddanmark;2020-10-26;M;89;0;6;738;42514;3867
Hovedstaden;2020-10-27;F;298;1;13;739;42812;3880
Midtjylland;2020-10-27;F;113;0;1;739;42925;3881
Nordjylland;2020-10-27;F;69;0;3;739;42994;3884
Sjælland;2020-10-27;F;67;0;2;739;43061;3886
Syddanmark;2020-10-27;F;67;0;4;739;43128;3890
Hovedstaden;2020-10-27;M;270;0;5;739;43398;3895
Midtjylland;2020-10-27;M;123;0;6;739;43521;3901
Nordjylland;2020-10-27;M;79;2;4;741;43600;3905
Sjælland;2020-10-27;M;65;0;0;741;43665;3905
Syddanmark;2020-10-27;M;75;0;7;741;43740;3912
Hovedstaden;2020-10-28;F;258;0;10;741;43998;3922
Midtjylland;2020-10-28;F;121;1;5;742;44119;3927
Nordjylland;2020-10-28;F;61;0;3;742;44180;3930
Sjælland;2020-10-28;F;67;0;0;742;44247;3930
Syddanmark;2020-10-28;F;76;0;6;742;44323;3936
Hovedstaden;2020-10-28;M;271;3;10;745;44594;3946
Midtjylland;2020-10-28;M;107;0;4;745;44701;3950
Nordjylland;2020-10-28;M;55;0;4;745;44756;3954
Sjælland;2020-10-28;M;73;1;1;746;44829;3955
Syddanmark;2020-10-28;M;109;0;3;746;44938;3958
Hovedstaden;2020-10-29;F;220;1;5;747;45158;3963
Midtjylland;2020-10-29;F;57;0;5;747;45215;3968
Nordjylland;2020-10-29;F;49;0;2;747;45264;3970
Sjælland;2020-10-29;F;54;0;3;747;45318;3973
Syddanmark;2020-10-29;F;73;0;1;747;45391;3974
Hovedstaden;2020-10-29;M;239;2;9;749;45630;3983
Midtjylland;2020-10-29;M;80;0;1;749;45710;3984
Nordjylland;2020-10-29;M;70;0;2;749;45780;3986
Sjælland;2020-10-29;M;66;1;2;750;45846;3988
Syddanmark;2020-10-29;M;99;1;6;751;45945;3994
Hovedstaden;2020-10-30;F;238;0;7;751;46183;4001
Midtjylland;2020-10-30;F;97;0;3;751;46280;4004
Nordjylland;2020-10-30;F;57;0;1;751;46337;4005
Sjælland;2020-10-30;F;82;0;2;751;46419;4007
Syddanmark;2020-10-30;F;56;0;3;751;46475;4010
Hovedstaden;2020-10-30;M;251;1;11;752;46726;4021
Midtjylland;2020-10-30;M;97;3;5;755;46823;4026
Nordjylland;2020-10-30;M;56;0;3;755;46879;4029
Sjælland;2020-10-30;M;66;1;2;756;46945;4031
Syddanmark;2020-10-30;M;68;0;1;756;47013;4032
Hovedstaden;2020-10-31;F;246;1;7;757;47259;4039
Midtjylland;2020-10-31;F;91;0;1;757;47350;4040
Nordjylland;2020-10-31;F;48;0;0;757;47398;4040
Sjælland;2020-10-31;F;56;0;3;757;47454;4043
Syddanmark;2020-10-31;F;41;1;2;758;47495;4045
Hovedstaden;2020-10-31;M;258;0;12;758;47753;4057
Midtjylland;2020-10-31;M;75;0;3;758;47828;4060
Nordjylland;2020-10-31;M;48;0;0;758;47876;4060
Sjælland;2020-10-31;M;52;0;0;758;47928;4060
Syddanmark;2020-10-31;M;58;0;1;758;47986;4061
Hovedstaden;2020-11-01;F;236;1;9;759;48222;4070
Midtjylland;2020-11-01;F;88;1;5;760;48310;4075
Nordjylland;2020-11-01;F;50;0;1;760;48360;4076
Sjælland;2020-11-01;F;41;0;1;760;48401;4077
Syddanmark;2020-11-01;F;75;2;4;762;48476;4081
Hovedstaden;2020-11-01;M;229;0;9;762;48705;4090
Midtjylland;2020-11-01;M;84;0;2;762;48789;4092
Nordjylland;2020-11-01;M;45;1;2;763;48834;4094
Sjælland;2020-11-01;M;43;0;3;763;48877;4097
Syddanmark;2020-11-01;M;61;0;3;763;48938;4100
Hovedstaden;2020-11-02;F;317;2;9;765;49255;4109
Midtjylland;2020-11-02;F;99;0;3;765;49354;4112
Nordjylland;2020-11-02;F;59;1;2;766;49413;4114
Sjælland;2020-11-02;F;90;0;2;766;49503;4116
Syddanmark;2020-11-02;F;88;1;3;767;49591;4119
Hovedstaden;2020-11-02;M;283;1;7;768;49874;4126
Midtjylland;2020-11-02;M;104;0;3;768;49978;4129
Nordjylland;2020-11-02;M;57;0;0;768;50035;4129
Sjælland;2020-11-02;M;92;0;1;768;50127;4130
Syddanmark;2020-11-02;M;71;0;5;768;50198;4135
Hovedstaden;2020-11-03;F;304;2;14;770;50502;4149
Midtjylland;2020-11-03;F;109;0;0;770;50611;4149
Nordjylland;2020-11-03;F;75;0;4;770;50686;4153
Sjælland;2020-11-03;F;78;1;5;771;50764;4158
Syddanmark;2020-11-03;F;78;0;7;771;50842;4165
Hovedstaden;2020-11-03;M;271;0;10;771;51113;4175
Midtjylland;2020-11-03;M;104;0;5;771;51217;4180
Nordjylland;2020-11-03;M;62;1;3;772;51279;4183
Sjælland;2020-11-03;M;66;0;2;772;51345;4185
Syddanmark;2020-11-03;M;103;0;2;772;51448;4187
Hovedstaden;2020-11-04;F;278;0;10;772;51726;4197
Midtjylland;2020-11-04;F;126;1;2;773;51852;4199
Nordjylland;2020-11-04;F;39;0;1;773;51891;4200
Sjælland;2020-11-04;F;96;3;6;776;51987;4206
Syddanmark;2020-11-04;F;73;0;3;776;52060;4209
Hovedstaden;2020-11-04;M;302;1;11;777;52362;4220
Midtjylland;2020-11-04;M;106;1;5;778;52468;4225
Nordjylland;2020-11-04;M;44;0;1;778;52512;4226
Sjælland;2020-11-04;M;75;1;6;779;52587;4232
Syddanmark;2020-11-04;M;95;0;5;779;52682;4237
Hovedstaden;2020-11-05;F;238;2;9;781;52920;4246
Midtjylland;2020-11-05;F;102;0;4;781;53022;4250
Nordjylland;2020-11-05;F;45;1;3;782;53067;4253
Sjælland;2020-11-05;F;62;0;5;782;53129;4258
Syddanmark;2020-11-05;F;69;0;5;782;53198;4263
Hovedstaden;2020-11-05;M;230;1;6;783;53428;4269
Midtjylland;2020-11-05;M;81;0;6;783;53509;4275
Nordjylland;2020-11-05;M;38;1;1;784;53547;4276
Sjælland;2020-11-05;M;76;0;4;784;53623;4280
Syddanmark;2020-11-05;M;81;0;3;784;53704;4283
Hovedstaden;2020-11-06;F;205;0;10;784;53909;4293
Midtjylland;2020-11-06;F;77;2;2;786;53986;4295
Nordjylland;2020-11-06;F;29;0;1;786;54015;4296
Sjælland;2020-11-06;F;71;0;1;786;54086;4297
Syddanmark;2020-11-06;F;66;0;2;786;54152;4299
Hovedstaden;2020-11-06;M;253;2;14;788;54405;4313
Midtjylland;2020-11-06;M;85;0;8;788;54490;4321
Nordjylland;2020-11-06;M;31;0;0;788;54521;4321
Sjælland;2020-11-06;M;72;0;2;788;54593;4323
Syddanmark;2020-11-06;M;62;0;2;788;54655;4325
Hovedstaden;2020-11-07;F;193;0;0;788;54848;4325
Midtjylland;2020-11-07;F;89;0;1;788;54937;4326
Nordjylland;2020-11-07;F;29;0;2;788;54966;4328
Sjælland;2020-11-07;F;58;0;2;788;55024;4330
Syddanmark;2020-11-07;F;55;0;0;788;55079;4330
Hovedstaden;2020-11-07;M;189;0;5;788;55268;4335
Midtjylland;2020-11-07;M;86;0;3;788;55354;4338
Nordjylland;2020-11-07;M;39;0;0;788;55393;4338
Sjælland;2020-11-07;M;57;2;3;790;55450;4341
Syddanmark;2020-11-07;M;47;0;2;790;55497;4343
Hovedstaden;2020-11-08;F;159;1;6;791;55656;4349
Midtjylland;2020-11-08;F;75;0;2;791;55731;4351
Nordjylland;2020-11-08;F;20;1;1;792;55751;4352
Sjælland;2020-11-08;F;41;0;1;792;55792;4353
Syddanmark;2020-11-08;F;49;0;2;792;55841;4355
Hovedstaden;2020-11-08;M;193;0;9;792;56034;4364
Midtjylland;2020-11-08;M;79;1;3;793;56113;4367
Nordjylland;2020-11-08;M;21;0;0;793;56134;4367
Sjælland;2020-11-08;M;49;0;4;793;56183;4371
Syddanmark;2020-11-08;M;51;0;1;793;56234;4372
Hovedstaden;2020-11-09;F;228;0;13;793;56462;4385
Midtjylland;2020-11-09;F;90;2;6;795;56552;4391
Nordjylland;2020-11-09;F;40;0;1;795;56592;4392
Sjælland;2020-11-09;F;69;0;3;795;56661;4395
Syddanmark;2020-11-09;F;75;0;2;795;56736;4397
Hovedstaden;2020-11-09;M;253;3;12;798;56989;4409
Midtjylland;2020-11-09;M;114;3;5;801;57103;4414
Nordjylland;2020-11-09;M;32;0;4;801;57135;4418
Sjælland;2020-11-09;M;49;0;3;801;57184;4421
Syddanmark;2020-11-09;M;87;0;5;801;57271;4426
Hovedstaden;2020-11-10;F;273;0;11;801;57544;4437
Midtjylland;2020-11-10;F;121;1;7;802;57665;4444
Nordjylland;2020-11-10;F;30;0;2;802;57695;4446
Sjælland;2020-11-10;F;81;0;6;802;57776;4452
Syddanmark;2020-11-10;F;72;0;2;802;57848;4454
Hovedstaden;2020-11-10;M;218;0;6;802;58066;4460
Midtjylland;2020-11-10;M;103;0;1;802;58169;4461
Nordjylland;2020-11-10;M;31;0;0;802;58200;4461
Sjælland;2020-11-10;M;66;0;4;802;58266;4465
Syddanmark;2020-11-10;M;53;0;1;802;58319;4466
Hovedstaden;2020-11-11;F;218;1;7;803;58537;4473
Midtjylland;2020-11-11;F;131;0;2;803;58668;4475
Nordjylland;2020-11-11;F;27;0;1;803;58695;4476
Sjælland;2020-11-11;F;67;0;1;803;58762;4477
Syddanmark;2020-11-11;F;70;0;1;803;58832;4478
Hovedstaden;2020-11-11;M;223;2;9;805;59055;4487
Midtjylland;2020-11-11;M;132;2;9;807;59187;4496
Nordjylland;2020-11-11;M;43;0;1;807;59230;4497
Sjælland;2020-11-11;M;85;0;4;807;59315;4501
Syddanmark;2020-11-11;M;90;1;6;808;59405;4507
Hovedstaden;2020-11-12;F;236;3;10;811;59641;4517
Midtjylland;2020-11-12;F;126;1;6;812;59767;4523
Nordjylland;2020-11-12;F;28;1;0;813;59795;4523
Sjælland;2020-11-12;F;45;0;2;813;59840;4525
Syddanmark;2020-11-12;F;70;0;0;813;59910;4525
Hovedstaden;2020-11-12;M;237;2;10;815;60147;4535
Midtjylland;2020-11-12;M;122;2;4;817;60269;4539
Nordjylland;2020-11-12;M;39;0;1;817;60308;4540
Sjælland;2020-11-12;M;73;0;0;817;60381;4540
Syddanmark;2020-11-12;M;72;0;2;817;60453;4542
Hovedstaden;2020-11-13;F;261;3;13;820;60714;4555
Midtjylland;2020-11-13;F;109;0;5;820;60823;4560
Nordjylland;2020-11-13;F;35;0;2;820;60858;4562
Sjælland;2020-11-13;F;68;0;4;820;60926;4566
Syddanmark;2020-11-13;F;69;0;4;820;60995;4570
Hovedstaden;2020-11-13;M;257;1;7;821;61252;4577
Midtjylland;2020-11-13;M;124;1;8;822;61376;4585
Nordjylland;2020-11-13;M;42;0;0;822;61418;4585
Sjælland;2020-11-13;M;83;0;6;822;61501;4591
Syddanmark;2020-11-13;M;96;0;0;822;61597;4591
Hovedstaden;2020-11-14;F;238;0;11;822;61835;4602
Midtjylland;2020-11-14;F;99;2;3;824;61934;4605
Nordjylland;2020-11-14;F;31;0;0;824;61965;4605
Sjælland;2020-11-14;F;59;0;3;824;62024;4608
Syddanmark;2020-11-14;F;85;0;2;824;62109;4610
Hovedstaden;2020-11-14;M;232;0;7;824;62341;4617
Midtjylland;2020-11-14;M;125;0;4;824;62466;4621
Nordjylland;2020-11-14;M;34;0;3;824;62500;4624
